url,title,city,district,ward_commune,street,area,bed,toilet,legal_status,furniture,price
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-hoang-hoa-tham-phuong-13-10-prj-carillon-apartment/ban-gap-1-quan-tan-binh-tu-2pn-3pn-tat-ca-deu-da-co-so-ng-cong-ngay-pr38723398,"Bán gấp căn hộ Carillon 1 Quận Tân Bình từ 2PN - 3PN, tất cả đều đã có sổ hồng, công chứng ngay",Hồ Chí Minh,Tân Bình,Phường 13,Đường Hoàng Hoa Thám,93 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,5
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-binh-khanh-prj-new-city-thu-thiem/chinh-chu-ban-lo-gap-2pn-75m2-3ty5-tang-10-full-giay-to-lh-anh-thang-0907-429-610-pr18182899,"Chính chủ bán lỗ gấp căn 2PN, 75m2, 4,3 tỷ, tầng 9, full giấy tờ. LH Anh Thắng 0907 429 ***",Hồ Chí Minh,Quận 2,Phường Bình Khánh,Đường Mai Chí Thọ,75 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,3"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-hau-giang-prj-him-lam-cho-lon/ban-chcc-491-p11-q6-86m2-2pn-2wc-gia-3-5-ty-lh-0909927709-hung-pr36587195,"Bán CHCC Him Lam Chợ Lớn, 491 Hậu Giang, P11, Q6, 86m2, 2PN, 2WC; giá 3,1 tỷ LH 0909 927 ***hưng)",Hồ Chí Minh,Quận 6,Đường Hậu Giang,491,86 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,1"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-n1-phuong-son-ky-prj-celadon-city/chu-ket-tien-ban-gap-2pn-2wc-gia-3-3-ty-full-noi-that-lhe-gap-0947-01-10-10-chot-nhanh-pr37043649,"Chủ kẹt tiền bán gấp 2PN - 2WC giá 3.2 tỷ, full nội thất, LH gấp 0947 011 *** chốt nhanh",Hồ Chí Minh,Tân Phú,Phường Sơn Kỳ,Đường N1,71 m²,2,2,Hợp đồng mua bán,Đầy đủ,"3,2"
https://batdongsan.com.vn//ban-nha-rieng-duong-do-phuc-tinh-phuong-12-8/ngan-hang-thanh-ly-moi-thuc-go-vap-pr38727715,"Ngân hàng thanh lý nhà mới đường Đỗ Thúc Tịnh, Gò Vấp",,,,,"47,4 m²",2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,4"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-tan-tuc-thi-tran-tan-tuc-prj-westgate/-ban-nhanh-goc-3pn-thuoc-dep-nhat-du-an-gia-3-2-ty-pr38388504,"Cần bán nhanh căn góc 3PN thuộc căn đẹp nhất dự án giá 3,2 tỷ",,,,,82 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,2"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-hoang-huu-nam-phuong-long-binh-3-prj-the-9-stellars/toi-chinh-chu-ban-9-stellar-gia-chi-3-1-ty-pr36424073,"Tôi chính chủ cần bán lỗ căn The 9 Stellars tầng trung, căn số 01 giá 3 tỷ (chưa VAT)",,,,,49 m²,2,1,Sổ đỏ/ Sổ hồng,Đầy đủ,3
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-truong-cong-dinh-phuong-14-10-prj-the-harmona/ban-tan-binh-view-q1-anh-gia-that-73m2-2pn-gia-3-2ty-lh-pr38729253,"Bán căn hộ chung cư The Harmona Tân Bình (view Q1, ảnh, giá thật) 73m2 2PN giá 3.2tỷ LH: 0913 542 ***",Hồ Chí Minh,Tân Bình,Phường 14,Đường Trương Công Định,73 m²,2,2,Hợp đồng mua bán,Đầy đủ,"3,2"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-hoang-huu-nam-phuong-long-binh-3-prj-the-9-stellars/toi-chinh-chu-ban-9-stellar-gia-chi-3-1-ty-pr36424073,"Tôi chính chủ cần bán lỗ căn The 9 Stellars tầng trung, căn số 01 giá 3 tỷ (chưa VAT)",,,,,49 m²,2,1,Hợp đồng mua bán,Đầy đủ,3
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-truong-cong-dinh-phuong-14-10-prj-the-harmona/ban-tan-binh-view-q1-anh-gia-that-73m2-2pn-gia-3-2ty-lh-pr38729253,"Bán căn hộ chung cư The Harmona Tân Bình (view Q1, ảnh, giá thật) 73m2 2PN giá 3.2tỷ LH: 0913 542 ***",Hồ Chí Minh,Tân Bình,Phường 14,Đường Trương Công Định,73 m²,2,2,Hợp đồng mua bán,Đầy đủ,"3,2"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-an-duong-vuong-phuong-an-lac-6-prj-the-privia/b-65m2-tai-binh-t-pr38726968,"Bán căn hộ 65m2 The Privia khu Compound tại phường An Lạc bình tân, đầy đủ tiện nghi, LH ngay",,,,,65 m²,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"3,33"
https://batdongsan.com.vn//ban-nha-rieng-duong-339-phuong-phuoc-long-b/an-re-dat-tang-hem-o-to-339-do-xuan-hop-gia-3-4-ty-thuong-luong-pr38729227,Bán rẻ đất tặng nhà hẻm ô tô đường 339 - Đỗ Xuân Hợp phường Phước Long B giá 3.4 tỷ thương lượng,Hồ Chí Minh,Quận 9,Phường Phước Long B,Đường 339,56 m²,2,2,Sổ đỏ/ Sổ hồng.,Cơ bản,"3,4"
https://batdongsan.com.vn//ban-can-ho-chung-cu-phuong-tan-phu-19-prj-star-hill/ban-nhanh-my-hung-quan-7-ngay-trung-tam-hanh-chinh-lien-he-pr38729171,Bán nhanh căn hộ Star Hill Phú Mỹ Hưng Quận 7 ngay trung tâm Hành chính. Liên hệ 0938 607 ***,,,,,87 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,95"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-dragon-city/ngop-nh-chu-cat-lo-300tr-con-3-3ty-tl-ban-gap-trong-tuan-hill-122m2-so-hong-pr38723505,Ngộp NH chủ cắt lỗ 300tr còn 3.3tỷ TL bán gấp trong tuần Dragon Hill Nguyễn Hữu Thọ 122m2 sổ hồng,Hồ Chí Minh,Nhà Bè,Xã Phước Kiển,Đường Nguyễn Hữu Thọ,122 m²,3,2,Sổ đỏ/ Sổ hồng,Không nội thất,"3,3"
https://batdongsan.com.vn//ban-nha-rieng-duong-nguyen-van-nghi-phuong-7-10/ban-moi-dep-2-tang-gan-chi-cuc-thue-go-vap-chi-hon-3-ty-co-thuong-luong-pr38402780,"Bán nhà mới đẹp 2 tầng gần chi cục thuế Nguyễn Văn Nghi, Gò Vấp chỉ hơn 3 tỷ có thương lượng",,,,,35 m²,2,2,Sổ đỏ/ Sổ hồng,Không nội thất,"3,35"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-an-duong-vuong-phuong-an-lac-6-prj-the-privia/mo-ban-khang-dien-chi-tu-600tr-nhan-nha-vao-o-sau-1-nam-moi-tt-dot-tiep-o-pr38388872,Chung cư The Privia Khang Điền - Thanh toán 20% nhận nhà - Năm 2026 thanh toán đợt tiếp theo,Hồ Chí Minh,Bình Tân,Phường An Lạc,Đường An Dương Vương,70 m²,1,1,Hợp đồng mua bán,Cơ bản,48
https://batdongsan.com.vn//ban-nha-rieng-duong-2-1-phuong-3-20/ban-moi-xay-goc-2-mat-tien-duoi-4-ty-pr38728517,Bán nhà mới xây góc 2 mặt tiền hẻm dưới 4 tỷ,,,,,"27,2 m²",4,3,Sổ đỏ/ Sổ hồng,Cơ bản,"3,75"
https://batdongsan.com.vn//ban-can-ho-chung-cu-phuong-tan-phu-19-prj-chung-cu-hung-phuc/chuyen-ban-c-my-78m2-2pn-view-dep-thoang-mat-gia-cuc-re-chi-3-89-ty-pr38728348,Chuyên bán Hưng Phúc Phú Mỹ Hưng 78m2 - 2PN view đẹp thoáng mát giá cực rẻ chỉ 3.89 tỷ,Hồ Chí Minh,Quận 7,Phường Tân Phú,Dự án Happy Residence,78 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ.,"3,89"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-truong-phuoc-phan-phuong-binh-tri-dong-prj-hoang-kim-the-gia-the-golden-dynasty/-lo-goc-2-mat-tien-nga-4-bon-xa-145m2-4pn-4wc-chi-3-75-ty-pr38728843,Chung cư lô góc 2 mặt tiền ngã 4 Bốn Xã - Hoàng Kim Thế Gia - 145m2 - 4PN - 4WC - chỉ 3.75 tỷ,,,,,145 m²,4,4,SỔ HỒNG ĐẦY ĐỦ,FULL NỘI THẤT CAO CẤP,"3,75"
https://batdongsan.com.vn//ban-nha-rieng-duong-huynh-tan-phat-phuong-phu-my-9/ban-pho-quan-7-6-5mx7-5m-1-tret-1-lau-hem-4m-4-65-ty-hem-nhu-hinh-pr38675029,"Bán nhà phố Quận 7, 6.5mx7.5m, 1 trệt 1 lầu, hẻm 4m, 4.65 tỷ, hẻm Huỳnh Tấn Phát, nhà như hình",,,,,"48,75 m²",3,2,Sổ đỏ/ Sổ hồng.,Đầy đủ.,"4,65"
https://batdongsan.com.vn//ban-nha-rieng-phuong-tan-thoi-nhat-1/day-tro-q12-5-phong-1tr1lau-xay-kien-co-pr38128639,"3 dãy nhà trọ Q12, 13.5x21m, 15 phòng, 1 trệt 1 lửng",,,,,"94,5 m²",15,15,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,8"
https://batdongsan.com.vn//ban-nha-rieng-duong-tan-thoi-nhat-1-phuong-tan-thoi-nhat-1/ban-cho-lac-quan-q12-1-tret-1-lau-1-san-thuong-so-hong-4x17-pr38319573,"Bán nhà chợ Lạc Quan, Q12, 1 trệt, 1 lầu, 1 sân thượng, 4x17, 4,8 tỷ",Hồ Chí Minh,Quận 12,Phường Tân Thới Nhất,Đường Tân Thới Nhất 1,68 m²,15,15,Sổ đỏ/ Sổ hồng,Cơ bản,"4,8"
https://batdongsan.com.vn//ban-nha-rieng-duong-hoang-sa-phuong-11-1/ban-t-mat-tien-q3-gia-3-950-ty-co-ham-2-lau-dien-tich-5m-8m-35m2-2-lau-btct-pr38113077,Bán nhà sát mặt tiền Hoàng Sa Q3 giá 3.750 tỷ có hầm 2 lầu - diện tích: 5m*8m (35m2) 2 lầu (BTCT),Hồ Chí Minh,Quận 3,Phường 11,Đường Hoàng Sa,35 m²,2,3,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,75"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-mai-chi-tho-phuong-an-phu-prj-the-sun-avenue/ban-2pn-1-wc-co-noi-that-dep-gia-3-2-ty-con-thuong-luong-thap-trung-tam-avenue-pr38137861,"Bán căn 2PN + 1 WC - có nội thất đẹp giá 3,2 tỷ - còn thương lượng - tháp trung tâm The Sun Avenue",,,,,57 m²,2,1,Hợp đồng mua bán,Đầy đủ,"3,2"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-saigon-south-residences/chinh-chu-ban-sai-gon-dt-76m2-gia-3-ty-da-co-so-ng-lh-pr38728689,"Chính chủ cần bán căn hộ Sài Gòn South, DT 76m2 giá 3 tỷ, đã có sổ hồng. LH: 0948 180 ***",Hồ Chí Minh,Nhà Bè,Xã Phước Kiển,Đường Nguyễn Hữu Thọ,76 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,3
https://batdongsan.com.vn//ban-can-ho-chung-cu-phuong-tan-phu-19-prj-chung-cu-hung-phuc/ban-happy-residence-2pn-2wc-lau-cao-full-noi-that-chi-4-ty-lh-e-thu-pr38645794,"Bán Hưng Phúc (Happy Residence) 2PN, 2WC lầu cao full nội thất chỉ 4 tỷ. LH: 0903 793 *** E. Thư",,,,,78 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,4
https://batdongsan.com.vn//ban-nha-rieng-duong-le-van-khuong-phuong-hiep-thanh-3/ban-shr-53m-1-lau-2p-o-q12-gia-3-65-ti-pr38693311,"Bán nhà SHR 53m, 1 lầu, 2P ở đường Lê Văn Khương Q12. Giá: 3,65 tỉ",Hồ Chí Minh,Quận 12,Phường Hiệp Thành,Đường Lê Văn Khương,"52,4 m²",2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"3,65"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phu-19-prj-scenic-valley-1/ban-chcc-2pn-2wc-full-noi-that-co-san-o-dau-xe-hoi-lh-e-thu-pr38602323,"Bán CHCC Scenic Valley, 2pn, 2wc, full nội thất, có sẵn ô đậu xe hơi. LH: 0903 793 *** E. Thư",Hồ Chí Minh,Quận 7,Phường Tân Phú,Đường Tôn Dật Tiên,71 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,2"
https://batdongsan.com.vn//ban-can-ho-chung-cu-phuong-tan-phu-19-prj-chung-cu-hung-phuc/ban-happy-residence-2pn-2wc-lau-cao-full-noi-that-chi-4-ty-lh-e-thu-pr38645794,"Bán Hưng Phúc (Happy Residence) 2PN, 2WC lầu cao full nội thất chỉ 4 tỷ. LH: 0903 793 *** E. Thư",Hồ Chí Minh,Quận 7,Phường Tân Phú,Dự án Happy Residence,78 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,4
https://batdongsan.com.vn//ban-nha-rieng-duong-le-van-khuong-phuong-hiep-thanh-3/ban-shr-53m-1-lau-2p-o-q12-gia-3-65-ti-pr38693311,"Bán nhà SHR 53m, 1 lầu, 2P ở đường Lê Văn Khương Q12. Giá: 3,65 tỉ",Hồ Chí Minh,Quận 12,Phường Hiệp Thành,Đường Lê Văn Khương,"52,4 m²",2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"3,65"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-ton-dat-tien-phuong-tan-phu-19-prj-scenic-valley-1/ban-chcc-2pn-2wc-full-noi-that-co-san-o-dau-xe-hoi-lh-e-thu-pr38602323,"Bán CHCC Scenic Valley, 2pn, 2wc, full nội thất, có sẵn ô đậu xe hơi. LH: 0903 793 *** E. Thư",,,,,71 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,2"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-luong-bang-1-phuong-tan-phu-19-prj-green-view/-ban-gap-my-hung-q7-dt-106-m2-gia-4-6-ty-lh-e-thu-pr38240098,"Cần bán gấp căn hộ Green View, Phú Mỹ Hưng, Q7, DT 106 m2, giá 4.6 tỷ. LH 0903 793 *** E.Thư",Hồ Chí Minh,Quận 7,Phường Tân Phú,Đường Nguyễn Lương Bằng,106 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,6"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-huu-canh-phuong-22-prj-sunwah-pearl/duy-nhat-1-1-phong-gia-5-ty-2-chot-nhanh-thap-white-house-53m2-day-du-tien-ich-pr37704098,"Duy nhất 1 căn 1 phòng giá 4 tỷ 9 chốt nhanh, tháp White House Sunwah Pearl 53m2, đầy đủ tiện ích",,,,,53 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,9"
https://batdongsan.com.vn//ban-can-ho-chung-cu-phuong-tan-phu-19-prj-chung-cu-hung-phuc/ban-chcc-2pn-2wc-lau-cao-view-biet-thu-san-o-dau-xe-gia-chi-4-250-ty-lh-pr38619432,"Bán CHCC Hưng Phúc 2pn 2wc, lầu cao view biệt thự, sẵn ô đậu xe giá chỉ 4.250 tỷ. LH: 0903 793 ***",Hồ Chí Minh,Quận 7,Phường Tân Phú,Dự án Happy Residence,78 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,25"
https://batdongsan.com.vn//ban-nha-rieng-duong-huynh-tan-phat-phuong-tan-thuan-dong-1/hiem-ban-3-g-60m2-tran-trong-cung-p-quan-7-chi-4-9-pr38728017,"Hiếm bán nhà 3 tầng 60m2, Trần Trọng Cung, P Tân Thuận Đông, Quận 7 chỉ 4,95 tỷ",Hồ Chí Minh,Quận 7,Phường Tân Thuận Đông,Đường Huỳnh Tấn Phát,60 m²,4,3,Sổ đỏ/ Sổ hồng,Đầy đủ,"4,95"
https://batdongsan.com.vn//ban-nha-rieng-duong-tam-chau-phuong-tam-binh/soc-giam-1-ty-ban-dat-tang-2-tang-st-kien-co-hem-xe-tai-6m-70m-gia-3-5-ty-pr38135364,"Sóc Giảm 1 tỷ - bán đất tặng nhà 2 tầng + St - Kiên Cố - hẻm xe tải 6m - 70.2m2 - giá 3,5 tỷ",Hồ Chí Minh,Thủ Đức,Phường Tam Bình,Đường Tam Châu,"70,2 m²",4,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,5"
https://batdongsan.com.vn//ban-nha-rieng-pho-tran-nguyen-han-phuong-13-4/ban-hem-duong-p-13-q-8-nut-giao-duong-tung-thien-vuong-cau-cha-va-huong-quan-5-pr36817694,Bán nhà 3.7x13m nở hậu 8m hẻm 62/23 đường Trần Nguyên Hãn P13 Q8,,,,,"57,4 m²",3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,6"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-hau-giang-phuong-11-3-prj-him-lam-cho-lon/ban-chcc-q6-2pn-dt-97m2-full-noi-that-gia-3ty7-ty-co-so-lh-minh-pr38598692,"Bán CHCC Him Lam Chợ Lớn Q6, 2PN, DT 97m2, full nội thất giá 3tỷ7, có sổ, LH: 0903 318 *** Minh",Hồ Chí Minh,Quận 6,Phường 11,Đường Hậu Giang,97 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,7"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-co-giang-phuong-co-giang-prj-soho-residence/chu-nha-gui-ban-2-png-ngu-so-q1-gia-ct-nhanh-4-6-ty-bao-gom-thue-phi-lh-pr38728764,"Chủ nhà gửi bán căn hộ 2 phòng ngủ Soho Q1, giá chốt nhanh 4,6 tỷ bao gồm thuế phí. LH: 0919 113 ***",,,,,50 m²,2,1,Hợp đồng mua bán,Cơ bản,"4,6"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-tan-tuc-thi-tran-tan-tuc-prj-westgate/-ban-85m2-3pn-2wc-3-2-ty-102-gia-hd-3-670-moi-pr38505664,Cần Bán căn 85m2 (3PN + 2WC) 3.2 tỷ (102%) giá HD 3.67tỷ chung cư mới,Hồ Chí Minh,Bình Chánh,Thị trấn Tân Túc,Đường Tân Túc,85 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,2"
https://batdongsan.com.vn//ban-nha-rieng-duong-nguyen-thi-kieu-phuong-tan-thoi-hiep/ngop-b-ank-ra-gap-chi-3-75-ty-moi-hem-xe-hoi-48m2-q12-gan-metro-phu-pr38641026,"Ngộp bank ra gấp chỉ 3.75 tỷ nhà mới hẻm xe hơi 48m2, Q12 gần Metro Hiệp Phú",Hồ Chí Minh,Quận 12,Phường Tân Thới Hiệp,Đường Nguyễn Thị Kiểu,48 m²,2,2,Sổ riêng đang gửi bank,Không,"3,75"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-song-hanh-phuong-phu-huu-2-prj-jamila-khang-dien/cap-nhat-gio-hang-ban-dieu-thang-12-2pn2wc-mat-thoang-mat-gia-chi-co-3-ty-pr38678243,Cập nhật giỏ hàng bán Jamila Khang Điều tháng 12 - 2PN 2WC mặt sông thoáng mát giá chỉ có 3 tỷ,Hồ Chí Minh,Quận 9,Phường Phú Hữu,Đường Song Hành,70 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,3
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-pham-van-nghi-phuong-tan-phong-9-prj-sky-garden-3/ban-3-2pn-2wc-dien-tich-74m2-gia-3-3-ty-lh-pr38728016,"Bán căn hộ Sky 3 2PN, 2WC diện tích 74m2 giá 3,3 tỷ, LH 0911 740 ***",,,,,74 m²,2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,3"
https://batdongsan.com.vn//ban-nha-rieng-duong-nguyen-van-troi-phuong-15-7/ban-hem-ba-gac-p15-phu-nhuan-3-tang-x-30m2-pr38728899,"Bán nhà hẻm ba gác Nguyễn Văn Trỗi, P15, Phú Nhuận, 3 tầng x 30m2",Hồ Chí Minh,Phú Nhuận,Phường 15,Đường Nguyễn Văn Trỗi,30 m²,2,2,Sổ riêng hoàn công đủ,Cơ bản.,"4,5"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-n1-phuong-son-ky-prj-celadon-city/duy-nhat-1-2pn-diamond-alnata-mua-truc-tiep-tu-chu-dau-tu-view-mat-gia-uu-dai-pr38633135,"Duy nhất 1 căn 2PN Diamond Alnata mua trực tiếp từ chủ đầu tư, view mát, giá ưu đãi",,,,,"92,5 m²",2,2,Hợp đồng mua bán,Cơ bản.,"4,42"
https://batdongsan.com.vn//ban-nha-rieng-duong-18b-phuong-binh-hung-hoa-a/ban-sieu-re-1-tret-2-lau-st-4-pn-ngay-gan-ma-lo-gia-3-ty-250-tl-pr38407959,"Chủ ngộp! Cần bán gấp căn nhà 1 trệt 2 lầu ST ngay đường 18B, Mã Lò 3 tỷ 27 TL",Hồ Chí Minh,Bình Tân,Phường Bình Hưng Hòa A,Đường 18B,36 m²,4,3,Sổ đỏ/ Sổ hồng,Cơ bản.,"3,27"
https://batdongsan.com.vn//ban-nha-rieng-phuong-binh-tri-dong/ban-moi-100-shr-3-lau-4-pn-gia-3-ty-600-shr-ngay-tan-hoa-dong-pr38408357,"Ngộp bank! Bán gấp nhà 1 trệt 2 lầu ST, 4PN - Ngay Tân Hòa Đông 3 tỷ 650 TL",,,,,36 m²,4,3,Sổ đỏ/ Sổ hồng,Cơ bản.,"3,65"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-an-duong-vuong-phuong-an-lac-6-prj-the-privia/mo-ban-dot-1-lien-ke-aeon-binh-tan-thanh-toan-540tr-la-nhan-nha-vao-o-pr38547247,"Giỏ hàng Privia Khang Điền giá tốt view đẹp cọc ngay chiết khấu 10%, tặng vàng, máy lạnh 0939 779 ***",,,,,68 m²,2,2,Sổ đỏ/ Sổ hồng,Cơ bản.,"3,4"
https://batdongsan.com.vn//ban-nha-rieng-phuong-binh-tri-dong/ban-moi-100-shr-3-lau-4-pn-gia-3-ty-600-shr-ngay-tan-hoa-dong-pr38408357,"Ngộp bank! Bán gấp nhà 1 trệt 2 lầu ST, 4PN - Ngay Tân Hòa Đông 3 tỷ 650 TL",,,,,36 m²,4,3,Sổ đỏ/ Sổ hồng,Cơ bản.,"3,65"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-an-duong-vuong-phuong-an-lac-6-prj-the-privia/mo-ban-dot-1-lien-ke-aeon-binh-tan-thanh-toan-540tr-la-nhan-nha-vao-o-pr38547247,"Giỏ hàng Privia Khang Điền giá tốt view đẹp cọc ngay chiết khấu 10%, tặng vàng, máy lạnh 0939 779 ***",Hồ Chí Minh,Bình Tân,Phường An Lạc,Đường An Dương Vương,68 m²,2,2,Sổ đỏ/ Sổ hồng,Cơ bản.,"3,4"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-le-dai-hanh-phuong-15-4-prj-the-flemington/chinh-chu-ban-ch-cao-cap-q11-dt-87m2-3pn-gia-4-7-ty-co-so-lh-tam-pr38246823,"Chính chủ cần bán CH cao cấp Flemington, Q11. DT 87m2, 3PN, giá 4.7 tỷ, có sổ, LH 0932 349 *** Tâm",Hồ Chí Minh,Quận 11,Phường 15,Đường Lê Đại Hành,87 m²,3,2,Sổ đỏ/ Sổ hồng,Cơ bản.,"4,7"
https://batdongsan.com.vn//ban-nha-rieng-duong-nguyen-van-linh-phuong-binh-thuan-3/-moi-dep-100-lo-nhi-1lau-2pn-2wc-gan-cho-tan-my-pr38094131,Nhà mới đẹp 100% lô nhì Nguyễn Văn Linh 1 lầu 2PN 2WC gần chợ Tân Mỹ,,,,,30 m²,2,2,Sổ đỏ/ Sổ hồng,Cơ bản,"3,59"
https://batdongsan.com.vn//ban-nha-rieng-duong-nguyen-van-quy-phuong-phu-thuan-3/-hxh-184-lo-nhi-1-lung-1-lau-3pn-so-hong-gia-tot-pr38174891,"Nhà HXH 184 Nguyễn Văn Quỳ lô nhì 1 lửng 1 lầu 3PN, sổ hồng, giá tốt 4.7 tỷ TL",Hồ Chí Minh,Quận 7,Phường Phú Thuận,Hẻm 184 Đường Nguyễn Văn Quỳ,52 m²,3,2,Sổ đỏ/ Sổ hồng,Cơ bản,"4,7"
https://batdongsan.com.vn//ban-nha-rieng-duong-nguyen-van-cong-phuong-3-20/chinh-chu-can-ban-nh-can-hem-5m-thong-55-77-p3-q-go-vap-pr38727768,"Chính chủ cần bán nhanh căn nhà hẻm 5m thông đường 55/77 Nguyễn Văn Công, P3, Q Gò Vấp",,,,,32 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,5"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-nguyen-huu-tho-xa-phuoc-kieng-prj-saigon-south-residences/toi-ban-95m2-3pn-2wc-3-9-ty-lh-pr38613548,"Tôi cần bán căn hộ chung cư Saigon South 95m2 3PN 2WC 3.9 tỷ, LH: 0948 180 ***",,,,,95 m²,3,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,9"
https://batdongsan.com.vn//ban-nha-rieng-duong-tan-quy-phuong-tan-quy-2/trung-tam-phu-ngay-sieu-thi-aeon-cn-49m2-chi-nhinh-4-ty-pr38533050,"Trung tâm Tân Phú - 48m2 (4x12m) - 1 trệt 1 lầu, sổ hồng riêng - chỉ 3.9 tỷ - 5 phút đi bộ qua AEON",,,,,"48,2 m²",2,2,Sổ đỏ/ Sổ hồng,Đầy đủ,"3,9"
https://batdongsan.com.vn//ban-nha-rieng-duong-bau-cat-1-phuong-14-10/gap-ban-ha-900tr-gia-moi-5ty-khu-vip-tan-binh-1-4-tang-tang-full-noi-that-pr37925023,Gấp bán hạ 900tr giá mới 5 tỷ - Khu vip Tân Bình - Bàu Cát 1 - Nhà 4 tầng - Tặng Full nội thất,,,,,60 m²,4,4,Sổ đỏ/ Sổ hồng,Đầy đủ,5
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-bat-nan-phuong-thanh-my-loi-prj-one-verandah-mapletree/booking-gio-hang-cuoi-cung-cdt-230-dep-nhat-verandah-pr34033457,Booking giỏ hàng cuối cùng CĐT 230 căn hộ đẹp nhất One Verandah,Hồ Chí Minh,Quận 2,Phường  Thạnh Mỹ Lợi,Đường Bát Nàn,56 m²,1,1,Có sổ.,Nội thất cơ bản,"4,4"
https://batdongsan.com.vn//ban-nha-rieng-duong-cach-mang-thang-tam-phuong-10-3/ban-mat-tien-thut-cmt8-p-10-q-3-pr34902032,Bán nhà giáp mặt tiền đường CMT8 - P. 10 - Q. 3,,,,,30 m²,2,2,Sổ đỏ/ Sổ hồng,Nội thất cơ bản,"4,7"
https://batdongsan.com.vn//ban-can-ho-chung-cu-duong-au-co-phuong-tan-son-nhi-prj-melody-residences/ban-3pn-residence-rong-96m2-noi-that-ban-pr38728268,"Bán 3PN Melody Residence rộng 96m2, nội thất cơ bản",Hồ Chí Minh,Tân Phú,Phường Tân Sơn Nhì,Đường Âu Cơ,96 m²,3,2,Sổ đỏ/ Sổ hồng,Nội thất cơ bản,"3,55"
